ModelNum m_N2 m_N1 m_C1 dM X0G X0qq X0ll X0nn X1qq X1ln X0ee X0mm X0tt X1en X1mn X1tn X0en X0mn X0tn 
10007096.slha -134.706461 115.096566 121.387124 19.609894999999995 0.00192062486 0.47437471880000004 0.0779995715 0.1583751035 0.1933305064 0.09399947500000001 0.0263943901 0.0263943901 0.0252107913 0.032233744 0.032233744 0.029531987 0.115245581 0.115245581 0.0786466971 
10047015.slha -498.616059 478.292623 496.803603 20.323436000000015 0.00438342477 0.6648047965999999 0.10921871250000001 0.22157566760000003 1.30495718e-05 4.350447660807461e-06 0.0368886547 0.0368886547 0.0354414031 2.17521662e-06 2.17521662e-06 1.442080746e-11 0.111726309 0.111726309 0.106822258 
10071379.slha 203.226868 -183.520481 187.968948 19.706387000000007 0.00141419922 0.3828926105 0.0628419171 0.1274819513 0.2856234324 0.1397458896 0.0212676478 0.0212676478 0.0203066215 0.0476034738 0.0476034738 0.044538942 0.118135927 0.118135927 0.054890212 
10071739.slha 745.412275 -725.891499 728.802006 19.52077600000007 0.0269829581 0.3049875187 0.050412395299999996 0.1023774468 0.345611772 0.1696279088 0.0170654767 0.0170654767 0.0162814419 0.0576023252 0.0576023252 0.0544232584 0.122771264 0.122771264 0.0178584587 
10088096.slha 319.596448 -299.849052 303.931705 19.747396000000037 0.129887769 0.3207175337 0.052705609900000006 0.10717702000000001 0.2614079616 0.1281041062 0.0178282721 0.0178282721 0.0170490657 0.0435988558 0.0435988558 0.0409063946 0.119536581 0.119536581 0.0475912728 
10116591.slha 357.454204 -337.712062 342.193828 19.742142 0.112678315 0.3472090272 0.0569891625 0.1155624525 0.2467951712 0.120765871 0.0192657172 0.0192657172 0.0184577281 0.0411343078 0.0411343078 0.0384972554 0.118084997 0.118084997 0.0555232233 
10158120.slha 207.451726 -187.146882 204.431747 20.304844000000003 0.00612989914 0.6644256334 0.1087084229 0.22045971460000002 0.0002029233112 7.340873043999999e-05 0.0367645033 0.0367645033 0.0351794163 3.38201108e-05 3.38201108e-05 5.76850884e-06 0.111752355 0.111752355 0.106091807 
10160570.slha 507.305453 -487.03899 490.244722 20.266462999999987 0.0491988755 0.30670284309999996 0.050400647199999996 0.1021985922 0.3295378892 0.1619611528 0.0170338417 0.0170338417 0.0163329638 0.054925232 0.054925232 0.0521106888 0.121803875 0.121803875 0.0260313126 
10167420.slha -667.923256 647.994617 651.068402 19.92863900000009 0.0366735526 0.3069429939 0.0503716209 0.1021578119 0.337905104 0.1659489166 0.0170393112 0.0170393112 0.0162929985 0.0563086036 0.0563086036 0.0533317094 0.121588968 0.121588968 0.0222653707 
10195088.slha 130.409109 -110.784735 117.976246 19.624374000000003 0.00222697712 0.5182797755 0.0847577837 0.1719032537 0.1501261348 0.07270607579999999 0.0286613221 0.0286613221 0.0274351395 0.0250216076 0.0250216076 0.0226628606 0.114334295 0.114334295 0.0853521461 
10195266.slha 518.06408 -497.775156 500.802265 20.28892400000001 0.0335074098 0.3033151101 0.049631971500000004 0.1006133448 0.3438914948 0.169040669 0.0167799323 0.0167799323 0.0160721069 0.0573132902 0.0573132902 0.0544140886 0.12232507 0.12232507 0.0210646351 
10204512.slha 235.946112 -215.707152 220.662373 20.23895999999999 0.207728912 0.32139225180000003 0.052725125600000006 0.1068374154 0.2090063848 0.1023099104 0.0178149823 0.0178149823 0.017095161 0.0348335554 0.0348335554 0.0326427996 0.11707499 0.11707499 0.0633277365 
10280372.slha 175.419489 -155.904191 162.148088 19.515298 0.00207011619 0.4767340813 0.07859671929999999 0.1596485571 0.190377022 0.09257350379999998 0.0265940805 0.0265940805 0.0254085583 0.0317423028 0.0317423028 0.0290888982 0.115327361 0.115327361 0.0782202156 
10380178.slha -586.257479 565.917066 586.536752 20.340413000000012 0.00248307825 0.6659229092 0.1094819651 0.22211204689999997 0.0 0.0 0.0370079229 0.0370079229 0.0354661193 0.0 0.0 0.0 0.111540568 0.111540568 0.107565945 
10448377.slha 372.521532 -352.869815 356.769797 19.651716999999962 0.100149876 0.32493186279999997 0.053584089099999996 0.1087416226 0.2769079148 0.135684635 0.0181289863 0.0181289863 0.0173261165 0.0461515296 0.0461515296 0.0433815758 0.119545839 0.119545839 0.0436497277 
10492655.slha 283.134439 -262.642511 282.935928 20.491927999999973 0.00515121073 0.6644453601 0.10927807140000001 0.22112535830000002 1.106265258e-10 7.37496824e-11 0.0368554317 0.0368554317 0.035567208 3.68748412e-11 3.68748412e-11 0.0 0.111560742 0.111560742 0.107459478 
10504253.slha -222.625484 202.929852 208.119349 19.69563199999999 0.00155202725 0.42290190540000006 0.0696402366 0.1414536891 0.2448749348 0.11957720619999998 0.0235608013 0.0235608013 0.022518634 0.0408220884 0.0408220884 0.0379330294 0.116802415 0.116802415 0.0665934085 
105688.slha 186.315877 -166.405674 169.995183 19.910202999999996 0.000488200936 0.3398325743 0.055878442900000005 0.1134303432 0.328980614 0.1613898246 0.0189111133 0.0189111133 0.0180562163 0.0548299518 0.0548299518 0.051729921 0.120467833 0.120467833 0.0362056325 
10579380.slha 135.150413 -115.589816 120.936591 19.560596999999987 0.00130596086 0.4257606999 0.0702949417 0.1424552589 0.2421067988 0.1180763406 0.0237495488 0.0237495488 0.0227958441 0.0403510044 0.0403510044 0.0373743318 0.11640582 0.11640582 0.0687615711 
10598383.slha -173.554795 153.060586 157.168106 20.494209000000012 0.000457431122 0.3598115252 0.0589007307 0.11946556259999999 0.3095068372 0.15185791319999997 0.0199181063 0.0199181063 0.0190645181 0.0515840796 0.0515840796 0.048689754 0.118962323 0.118962323 0.0481951109 
10623202.slha -396.882638 376.962855 384.467215 19.919782999999995 0.122875565 0.4701375184 0.077395428 0.1570753181 0.1162338216 0.056282348280000005 0.0261637871 0.0261637871 0.0250678538 0.01937587836 0.01937587836 0.01753059156 0.114157271 0.114157271 0.0872966394 
10649189.slha 177.467357 -157.462166 161.794535 20.005190999999996 0.000875528496 0.3729753281 0.061305628699999996 0.1244135475 0.2956307008 0.1447992664 0.0207429985 0.0207429985 0.0198196317 0.049271695 0.049271695 0.0462558764 0.118413268 0.118413268 0.0527027487 
10683011.slha 745.835259 -726.261155 728.678385 19.57410399999992 0.020928094 0.28283959470000003 0.0466466116 0.09471579760000001 0.3720344628 0.1828354392 0.0157906252 0.0157906252 0.0150653612 0.0620058466 0.0620058466 0.058823746 0.12428719 0.12428719 0.00559044194 
