ModelNum m_N2 m_N1 m_C1 dM X0G X0qq X0ll X0nn X1qq X1ln X0ee X0mm X0tt X1en X1mn X1tn X0en X0mn X0tn 
1001464.slha 204.328626 -189.71036 192.373109 14.618266000000006 0.00221275796 0.3255344035 0.056225005 0.1155082979 0.337559666 0.1629598694 0.0192692806 0.0192692806 0.0176864438 0.0562356944 0.0562356944 0.0504884806 0.123510965 0.123510965 0.0112348537 
10016082.slha 123.641715 -108.898137 119.493453 14.743578 0.00961120388 0.6439038942 0.1120432697 0.22915247109999998 0.003771407164 0.0015177551820000001 0.0381907911 0.0381907911 0.0356616875 0.000628571238 0.000628571238 0.000260612706 0.112604519 0.112604519 0.0991717359 
10028626.slha -1000.21029 984.85958 987.441379 15.350709999999935 0.0433562004 0.30852724369999995 0.053106353800000006 0.10886516239999999 0.3273728424 0.158772197 0.0181479155 0.0181479155 0.0168105228 0.054562071 0.054562071 0.049648055 0.123794749 0.123794749 0.00923632953 
10038867.slha -573.102884 558.571585 560.978475 14.53129899999999 0.135842341 0.2731342587 0.0475020284 0.0976275862 0.3005570696 0.1453367164 0.0162670698 0.0162670698 0.0149678888 0.0500919014 0.0500919014 0.0451529136 0.124450684 0.124450684 0.00538486125 
1006313.slha 372.938807 -358.434231 366.961968 14.504575999999986 0.00754681895 0.6282928496 0.1089912662 0.22410392839999999 0.02153456484 0.009530572320000001 0.0373598361 0.0373598361 0.034271594 0.00358914916 0.00358914916 0.002352274 0.113496147 0.113496147 0.0920701422 
1008296.slha 135.62788 -120.411026 127.086043 15.216853999999998 0.00615919251 0.562790489 0.0968699107 0.19857837779999998 0.0923293636 0.04327266518 0.033109843 0.033109843 0.0306502247 0.01538872384 0.01538872384 0.0124952175 0.114783191 0.114783191 0.0817637279 
10098078.slha 386.230072 -371.476003 381.603006 14.754069000000015 0.0057854485 0.6442069152 0.1120410292 0.2298701724 0.00571763388 0.002378799772 0.0382878179 0.0382878179 0.0354653934 0.000953247348 0.000953247348 0.000472305076 0.112895186 0.112895186 0.0975617263 
10102067.slha -160.923713 145.870019 157.671171 15.053693999999979 0.00955765802 0.647785023 0.1118224267 0.2294485034 0.001011398404 0.0003749903664 0.0382386807 0.0382386807 0.0353450653 0.0001685687482 0.0001685687482 3.785287e-05 0.112416534 0.112416534 0.100718223 
10108347.slha -474.732157 459.40131 461.831943 15.330846999999949 0.144924892 0.2660232511 0.0460314166 0.0936893367 0.3021972216 0.147133882 0.0156207885 0.0156207885 0.0147898396 0.050366073 0.050366073 0.046401736 0.124258364 0.124258364 0.00592414521 
10110925.slha 668.673939 -653.987253 656.215194 14.686686000000009 0.0897933149 0.2758864682 0.0483175638 0.09818241019999999 0.3281747248 0.1596455182 0.016369672 0.016369672 0.0155782198 0.0546954866 0.0546954866 0.050254545 0.124703055 0.124703055 0.00240475089 
10138180.slha -373.766652 359.106683 362.124199 14.659969000000046 0.269336009 0.2596893961 0.045016893599999996 0.0924956623 0.2249779164 0.108484123 0.0154142351 0.0154142351 0.0141884234 0.0374984442 0.0374984442 0.0334872346 0.122496577 0.122496577 0.0208100651 
10142342.slha 331.024698 -316.291769 321.955277 14.732929000000013 0.00479021725 0.5263398364999999 0.09135001499999999 0.1872645165 0.1292516864 0.0610037297 0.0312193998 0.0312193998 0.0289112154 0.0215426068 0.0215426068 0.0179185161 0.115946959 0.115946959 0.0724882537 
10147429.slha 497.4122 -482.382167 484.573012 15.030033000000003 0.140467608 0.25654731000000003 0.0443333583 0.0909853994 0.3148977552 0.15276856860000002 0.0151671817 0.0151671817 0.0139989949 0.052482822 0.052482822 0.0478029246 0.124767362 0.124767362 0.00189623538 
10152166.slha -177.015612 162.093729 167.081953 14.921883000000008 0.00430552244 0.4795000345 0.082894382 0.1701675724 0.1782643052 0.08486818360000001 0.0283701479 0.0283701479 0.0261540862 0.0297107578 0.0297107578 0.025446668 0.117027884 0.117027884 0.0637730875 
10208222.slha 598.76415 -584.159508 587.383362 14.604642000000013 0.143348437 0.3187367716 0.0553688103 0.1137999922 0.248918746 0.11982724360000001 0.0189714589 0.0189714589 0.0174258925 0.0414864696 0.0414864696 0.0368543044 0.121681913 0.121681913 0.0265169966 
10210261.slha -171.509161 156.103619 159.971447 15.405541999999997 0.00274662104 0.3981351584 0.06822006580000001 0.13980044619999998 0.2639300816 0.1271676272 0.023314227 0.023314227 0.0215916118 0.0439893672 0.0439893672 0.0391888928 0.119651015 0.119651015 0.042894655 
10211553.slha -462.989897 448.265117 460.386761 14.72478000000001 0.0064574749 0.6491810567 0.1125560139 0.2313331087 0.000350801826 0.00012154492000000001 0.038515271 0.038515271 0.0355254719 5.84674218e-05 5.84674218e-05 4.6100764e-06 0.112351304 0.112351304 0.101283004 
10251023.slha 522.637321 -507.166433 510.197101 15.470888000000059 0.135061544 0.3020418011 0.052037231700000006 0.10616198400000001 0.2725338016 0.1321636378 0.0176949121 0.0176949121 0.0166474075 0.0454244922 0.0454244922 0.0413146534 0.122395396 0.122395396 0.0212614477 
1029205.slha -125.42824 110.814001 116.39896 14.614238999999998 0.00380990442 0.5217196945 0.08909150860000001 0.1829572435 0.1375590968 0.06486255290000001 0.0305225198 0.0305225198 0.028046469 0.0229255948 0.0229255948 0.0190113633 0.116041459 0.116041459 0.0716054875 
10302832.slha 1108.54237 -1093.20814 1094.42744 15.334229999999934 0.0259851841 0.23512411870000002 0.0405027818 0.0830257131 0.413659796 0.2017024044 0.0138394671 0.0138394671 0.0128238476 0.0689412426 0.0689412426 0.0638199192 0.199828099 0.199828099 0.0 
10303092.slha 503.473289 -488.898353 491.111691 14.574936000000037 0.154474423 0.2560380824 0.0444773552 0.0913865549 0.3056856832 0.1479379016 0.0152342001 0.0152342001 0.014008955 0.0509475238 0.0509475238 0.046042854 0.124731984 0.124731984 0.00218527419 
10324243.slha 897.885706 -883.097708 896.578537 14.787998000000016 0.0032949237 0.6508782138000001 0.1134130937 0.2324047227 5.42751774e-06 3.618349936e-06 0.0387344124 0.0387344124 0.0359442689 1.809174968e-06 1.809174968e-06 0.0 0.112082176 0.112082176 0.10335257 
10336610.slha 553.202265 -538.319842 550.93944 14.882423000000017 0.0105633625 0.6478678324 0.1118507269 0.2294965456 0.0001656717104 5.5860249862000004e-05 0.0382577448 0.0382577448 0.0353352373 2.76120538e-05 2.76120538e-05 6.36142262e-07 0.112253156 0.112253156 0.101993565 
1034255.slha -283.347382 268.213954 271.413651 15.13342799999998 0.347773643 0.2362428396 0.040757914699999995 0.0836196495 0.1966389528 0.09496699980000001 0.0139399448 0.0139399448 0.0128780251 0.0327733068 0.0327733068 0.0294203862 0.12177093 0.12177093 0.0258525115 
10382201.slha -336.450859 321.454812 325.073892 14.996046999999976 0.309426603 0.2711521609 0.046798787999999994 0.09629611599999999 0.18644346 0.08988287199999999 0.0159804829 0.0159804829 0.0148378222 0.0311188156 0.0311188156 0.0276452408 0.121170484 0.121170484 0.0369093868 
10386275.slha 314.821154 -299.832512 303.431281 14.98864199999997 0.336894835 0.25904236420000004 0.044722215100000004 0.0917402333 0.1806191052 0.086981247 0.0152887197 0.0152887197 0.0141447757 0.0301056644 0.0301056644 0.0267699182 0.120532402 0.120532402 0.0364181467 
10407442.slha -212.215951 197.469496 202.503952 14.746454999999997 0.0048745875 0.48597297959999997 0.084118844 0.1729326852 0.1708945392 0.0812063644 0.0288041345 0.0288041345 0.026510575 0.0284902978 0.0284902978 0.0242257688 0.117054492 0.117054492 0.0644167153 
10418569.slha 200.728586 -185.233452 200.27479 15.495134000000007 0.0105437086 0.6489987535 0.11188416670000001 0.22857332860000001 2.58187966e-08 1.721246536e-08 0.0380953044 0.0380953044 0.0356935579 8.60623268e-09 8.60623268e-09 0.0 0.111927469 0.111927469 0.104553613 
10418852.slha 107.715214 -92.2501769 104.57724 15.465037100000004 0.0102215975 0.6486126588 0.11128733260000001 0.22873736240000003 0.000835146976 0.00030590218440000003 0.037975872 0.037975872 0.0353355886 0.0001391771282 0.0001391771282 2.7547928e-05 0.112270756 0.112270756 0.101556972 
10443219.slha 547.8173 -533.304861 540.600344 14.512439000000086 0.238845601 0.4597856323 0.0801511375 0.1642023903 0.03909164268 0.01792359612 0.0273779187 0.0273779187 0.0253953001 0.0065152744 0.0065152744 0.00489304732 0.114194012 0.114194012 0.0864303831 
10465040.slha -352.026523 337.411853 352.602966 14.61466999999999 0.00321443258 0.6595770279 0.11036235059999999 0.226846189 0.0 0.0 0.0378104871 0.0378104871 0.0347413764 0.0 0.0 0.0 0.111916308 0.111916308 0.104657498 
10468113.slha -190.651995 175.554899 181.166446 15.097095999999993 0.00458109287 0.514493934 0.08886509149999999 0.1820683138 0.1424626016 0.06752896580000001 0.030337536 0.030337536 0.0281900195 0.0237438494 0.0237438494 0.020041267 0.115987968 0.115987968 0.0720979165 
10486972.slha 242.683159 -227.356893 240.25909 15.326265999999976 0.00778507379 0.6512442655999999 0.1110690262 0.2296220427 0.0002084912036 7.1099389402e-05 0.0377849506 0.0377849506 0.035499125 3.47485586e-05 3.47485586e-05 1.602272202e-06 0.112204695 0.112204695 0.102366076 
10523410.slha -239.936329 225.134222 238.626224 14.802107000000007 0.00972635851 0.6471023995999999 0.1123039921 0.2308569977 6.1507658e-06 4.10044768e-06 0.0384304562 0.0384304562 0.0354430797 2.05022384e-06 2.05022384e-06 0.0 0.112094134 0.112094134 0.103067812 
10523719.slha 582.417794 -567.877393 570.266242 14.540400999999974 0.131944531 0.2733657133 0.04759597980000001 0.0977371836 0.3028470688 0.1465095232 0.0162928664 0.0162928664 0.015010247 0.0504744258 0.0504744258 0.0455606716 0.124375465 0.124375465 0.00503954197 
10528890.slha -226.44628 211.607236 223.05741 14.839044000000001 0.00750147868 0.6479647209000001 0.1123425188 0.2304684146 0.00125201094 0.0004708554966 0.0384030784 0.0384030784 0.035536362 0.00020866928 0.00020866928 5.35169366e-05 0.112465483 0.112465483 0.100285027 
10529020.slha 323.859186 -308.771156 313.032274 15.088030000000003 0.339092731 0.28804206800000004 0.049449033600000004 0.1013988461 0.1500507124 0.0719666092 0.0169088556 0.0169088556 0.0156313224 0.0250076282 0.0250076282 0.0219513528 0.118562194 0.118562194 0.051305011 
