ModelNum m_N2 m_N1 m_C1 dM X0G X0qq X0ll X0nn X1qq X1ln X0ee X0mm X0tt X1en X1mn X1tn X0en X0mn X0tn 
100316373.slha 624.505405 -622.970836 623.647322 1.5345690000000332 0.0022586685 1.441778387e-05 4.51906186e-07 5.50812114e-07 0.599499346 0.3982265656 2.25953093e-07 2.25953093e-07 0.0 0.1991132828 0.1991132828 0.0 0.18424412 0.16366483 0.0 
100825620.slha 258.962559 256.615823 258.071162 2.3467360000000212 0.0110050337 0.0003611052431 2.06124946e-05 3.6144069960000004e-05 0.593399606 0.395177498 1.03062473e-05 1.03062473e-05 0.0 0.197588749 0.197588749 0.0 0.199872511 0.199872511 0.0 
103627412.slha 246.684731 -245.093733 246.582819 1.5909980000000132 0.994062152 0.00477102443 0.0001055063224 0.000307847976 0.0 0.000753469512 5.27531612e-05 5.27531612e-05 0.0 0.000753469512 0.0 0.0 0.0965701385 0.0965701385 0.0 
105087362.slha -587.04204 -584.759174 585.820848 2.2828660000000127 0.000133164978 8.38267725e-07 4.63007352e-06 9.90732972e-06 0.599331614 0.400519844 2.31503676e-06 2.31503676e-06 0.0 0.200259922 0.200259922 0.0 0.200312002 0.200312002 0.0 
105292497.slha 597.405212 595.137164 596.286515 2.2680480000000216 0.00179579861 6.708783389999999e-06 2.36682696e-07 2.029838626e-06 0.598532796 0.3996624304 1.18341348e-07 1.18341348e-07 0.0 0.1998312152 0.1998312152 0.0 0.200192929 0.200192929 0.0 
106396342.slha 249.112269 246.878408 248.284844 2.2338609999999903 0.0239960256 0.0003308109293 4.30671922e-05 2.0132265057e-05 0.585163584 0.3904463796 2.15335961e-05 2.15335961e-05 0.0 0.1952231898 0.1952231898 0.0 0.200104054 0.200104054 0.0 
107259651.slha -287.904461 -286.267598 287.497946 1.6368630000000053 0.0032621365 3.50009602e-05 4.68529568e-06 6.935872850000001e-07 0.59805732 0.3986401628 2.34264784e-06 2.34264784e-06 0.0 0.1993200814 0.1993200814 0.0 0.199899895 0.199899895 0.0 
107481678.slha 350.844605 -349.078966 350.365175 1.7656390000000215 0.439496491 2.449060208e-05 9.21877048e-07 0.0053920760557666005 0.333260414 0.2218256072 4.60938524e-07 4.60938524e-07 0.0 0.1109128036 0.1109128036 0.0 0.156684066 0.156684066 0.0 
110382440.slha -594.003422 592.067887 593.289797 1.935534999999959 0.0402535192 8.14842357e-05 7.20587334e-07 1.123027408e-06 0.577534026 0.3821291272 3.60293667e-07 3.60293667e-07 0.0 0.1910645636 0.1910645636 0.0 0.0632124564 0.0632124564 0.0 
111974202.slha -118.140608 -116.146385 118.216986 1.9942230000000052 0.0408525111 0.9259331057 0.000270717194 0.0329436668488 0.0 0.0 0.000135358597 0.000135358597 0.0 0.0 0.0 0.0 0.12415268 0.12415268 0.00073390532 
114031564.slha -367.245881 365.0253 366.746051 2.2205809999999815 0.164641306 0.00463516036 0.00039545761 0.0001680744534 0.49646488 0.3336951208 0.000197728805 0.000197728805 0.0 0.1668475604 0.1668475604 0.0 0.0620284377 0.0620284377 0.0 
114711316.slha -300.406948 -298.903299 299.703313 1.5036489999999958 8.67329537e-05 1.800892872e-05 3.96435288e-07 2.6872654352e-08 0.599918432 0.3999764028 1.98217644e-07 1.98217644e-07 0.0 0.1999882014 0.1999882014 0.0 0.15615572 0.1434169 0.0 
117542809.slha -233.627033 -231.721757 233.513357 1.9052760000000148 0.980619351 0.014191648049999998 0.001387876236 0.002931628414 0.0 0.000869496276 0.000693938118 0.000693938118 0.0 0.000434748138 0.000434748138 0.0 0.199710615 0.199710615 6.33564021e-08 
117648833.slha -315.200612 312.99927 314.86678 2.201341999999954 0.0708637652 0.0002921641626 0.000466359308 0.000705981309 0.55619488 0.37147685 0.000233179654 0.000233179654 0.0 0.185738425 0.185738425 0.0 0.246707236 0.246707236 5.79866233e-05 
120137808.slha 496.320195 493.838635 495.270706 2.4815600000000018 0.000152996478 1.804754164e-05 1.796083916e-06 9.280463380605999e-06 0.60004171 0.39977617 8.98041958e-07 8.98041958e-07 0.0 0.199888085 0.199888085 0.0 0.199924141 0.199924141 0.0 
120721982.slha 269.774534 267.638684 269.569444 2.135850000000005 0.86374494 0.09181996701 0.001041577336 0.00395375124 0.0237172376 0.01572252684 0.000520788668 0.000520788668 0.0 0.00786126342 0.00786126342 0.0 0.19929602 0.19929602 0.000167119202 
120883095.slha -188.476552 186.525729 188.378103 1.9508229999999855 0.966012325 0.001155362275 0.0145514951 0.013493995206669999 0.0 0.00478682288 0.00727574755 0.00727574755 0.0 0.00478682288 0.0 0.0 0.385037065 0.385037065 3.93542586e-05 
121056090.slha 258.13126 -255.885934 257.912377 2.2453260000000057 0.00132803656 0.023477558770000004 0.00296722414 0.000815848512 0.582889664 0.3885216688 0.00148361207 0.00148361207 0.0 0.1942608344 0.1942608344 0.0 0.070801875 0.070801875 0.000314578455 
121298418.slha -394.207472 -391.754679 393.346922 2.4527929999999856 0.0023649465 7.58591353e-05 0.000766907508 0.0972442458952 0.538767376 0.3607806652 0.000383453754 0.000383453754 0.0 0.1803903326 0.1803903326 0.0 0.20053824 0.20053824 0.0 
128262422.slha 274.128072 -272.087247 274.0274 2.040824999999984 0.991651923 0.0054286871 0.001140521206 0.0010208623759000001 0.0 0.000758006196 0.000570260603 0.000570260603 0.0 0.000758006196 0.0 0.0 0.176919548 0.176919548 3.74146149e-05 
128680881.slha -162.161206 160.521133 162.139142 1.640073000000001 0.690906231 0.2090788019 0.0259302638 0.07407270269999999 0.0 1.200094248e-05 0.0129651319 0.0129651319 0.0 1.200094248e-05 0.0 0.0 0.181622064 0.181622064 0.0 
128792762.slha 130.503114 128.972399 130.47356 1.530715000000015 0.651643294 0.02565323352 0.0759246074 0.24675007045 0.0 2.8796066e-05 0.0379623037 0.0379623037 0.0 2.8796066e-05 0.0 0.0 0.201576494 0.201576494 0.0 
131433740.slha 214.562775 212.298266 214.377371 2.2645089999999755 0.767235526 0.020163972 0.1880690064 0.00240018707 0.0132583696 0.00887293916 0.0940345032 0.0940345032 0.0 0.00443646958 0.00443646958 0.0 0.12482354 0.12482354 0.000796518984 
131978934.slha 298.185803 295.939738 297.094655 2.246065000000044 0.0108058548 0.00014503549577 2.09120494e-05 1.270670999e-05 0.593897768 0.3951177236 1.04560247e-05 1.04560247e-05 0.0 0.1975588618 0.1975588618 0.0 0.199754818 0.199754818 0.0 
132114163.slha -658.632216 656.395302 657.209998 2.236913999999956 1.52169194e-05 9.110990389999999e-06 9.05971586e-07 2.7215890000000002e-06 0.599767536 0.400204508 4.52985793e-07 4.52985793e-07 0.0 0.200102254 0.200102254 0.0 0.16478396 0.15179581 0.0 
132247797.slha 210.660886 208.910624 210.456849 1.7502619999999922 0.0519137487 0.0053791757 0.794854428 0.0005987026109 0.0883591228 0.0588948224 0.397427214 0.397427214 0.0 0.0294474112 0.0294474112 0.0 0.199978302 0.199978302 0.0 
132606083.slha -252.848619 250.700766 252.604896 2.147853000000026 0.123823309 0.003027243259 0.001194942888 0.00337622566 0.521252436 0.3473258436 0.000597471444 0.000597471444 0.0 0.1736629218 0.1736629218 0.0 0.202403867 0.202403867 0.000440816813 
132610018.slha -941.007615 -938.698784 939.583643 2.308830999999941 3.30707817e-05 6.413795e-05 3.56048094e-06 6.549456058e-08 0.601479756 0.3984194096 1.78024047e-06 1.78024047e-06 0.0 0.1992097048 0.1992097048 0.0 0.16302048 0.15203765 0.0 
132896420.slha 527.858356 -526.166618 527.264126 1.6917379999999866 0.200344996 3.034226055e-05 2.19782246e-06 0.002300573841914 0.479240524 0.3180813672 1.09891123e-06 1.09891123e-06 0.0 0.1590406836 0.1590406836 0.0 0.0676331562 0.0676331562 0.0 
134545139.slha 390.290357 387.801265 389.070052 2.489091999999971 0.00224734873 0.000194328457 2.278688e-06 6.2496567e-06 0.598575482 0.3989743132 1.139344e-06 1.139344e-06 0.0 0.1994871566 0.1994871566 0.0 0.199977243 0.199977243 0.0 
135994196.slha -446.201078 -443.958769 445.098978 2.2423089999999775 0.00061597467 1.4317059710000001e-05 1.463099148e-07 3.78481071e-07 0.59928119 0.400087992 7.31549574e-08 7.31549574e-08 0.0 0.200043996 0.200043996 0.0 0.200170009 0.200170009 0.0 
137514314.slha -627.820565 -625.429474 627.09423 2.3910909999999603 0.0215696615 0.0001975214207 1.991680942e-06 3.751979356e-06 0.58750314 0.3907239344 9.95840471e-07 9.95840471e-07 0.0 0.1953619672 0.1953619672 0.0 0.199691262 0.199691262 0.0 
137525571.slha 539.626159 -537.720906 538.335431 1.905253000000016 0.000111653323 6.8883787899999995e-06 5.5891498e-07 6.02868978e-07 0.59915045 0.400729848 2.7945749e-07 2.7945749e-07 0.0 0.200364924 0.200364924 0.0 0.13145691 0.11392778 0.0 
137803901.slha 516.129896 -514.261179 515.054188 1.8687170000000606 0.00159043566 9.90685521e-06 1.152099632e-06 7.864760900000001e-06 0.599127554 0.399263086 5.76049816e-07 5.76049816e-07 0.0 0.199631543 0.199631543 0.0 0.17082615 0.15665713 0.0 
139558001.slha -829.484346 827.194956 828.332329 2.289389999999912 0.000270470814 9.92200334e-06 8.49749152e-07 3.644233952e-07 0.599362298 0.400356096 4.24874576e-07 4.24874576e-07 0.0 0.200178048 0.200178048 0.0 0.0394251777 0.0394251777 0.0 
139629823.slha 215.001205 -213.143824 215.100172 1.8573810000000037 0.487115342 0.3143633356 0.0491951298 0.1493261926 0.0 0.0 0.0245975649 0.0245975649 0.0 0.0 0.0 0.0 0.194408416 0.194408416 0.000261302001 
143356244.slha -141.194539 -139.125012 141.183626 2.0695269999999937 0.694211297 0.30118455655399995 0.0024511841 0.002152929296 0.0 3.2709455e-08 0.00122559205 0.00122559205 0.0 3.2709455e-08 0.0 0.0 0.125002818 0.125002818 0.000654821189 
144782282.slha -268.559532 -266.338251 268.276751 2.2212809999999763 0.405502953 0.010778847099999999 0.000435804816 0.001278717545 0.349403452 0.232600226 0.000217902408 0.000217902408 0.0 0.116300113 0.116300113 0.0 0.199771305 0.199771305 0.000196480446 
146085700.slha -477.308973 475.391041 476.669166 1.9179320000000075 0.04840837 0.030812435649999997 0.00498169054 0.014844348940000002 0.540552654 0.3604005012 0.00249084527 0.00249084527 0.0 0.1802002506 0.1802002506 0.0 0.197345829 0.197345829 0.0 
147753027.slha 524.579056 522.08235 523.029651 2.4967060000000174 3.04045904e-05 1.2498268438000001e-05 1.27933394e-08 6.457559945600001e-09 0.599931956 0.400025124 6.3966697e-09 6.3966697e-09 0.0 0.200012562 0.200012562 0.0 0.16400157 0.15430271 0.0 
148408390.slha -386.752397 384.388834 386.216098 2.363562999999999 0.0323476139 0.00481401513 0.000543064934 0.0016920967610000001 0.576318136 0.3842850724 0.000271532467 0.000271532467 0.0 0.1921425362 0.1921425362 0.0 0.179613038 0.179613038 4.12461374e-06 
148482867.slha 249.878985 -247.674228 249.666505 2.2047570000000007 0.0119774481 0.24696916260000001 0.01737440054 0.0524009273 0.402168878 0.2691091828 0.00868720027 0.00868720027 0.0 0.1345545914 0.1345545914 0.0 0.10648151 0.10648151 0.000540764835 
148981007.slha -341.152065 339.509567 340.579991 1.6424979999999891 0.269133513 0.0002161485653 0.000856401112 0.0006895412606 0.432100886 0.29700351 0.000428200556 0.000428200556 0.0 0.148501755 0.148501755 0.0 0.419462843 0.419462843 0.0 
151523606.slha -231.221865 -228.977165 231.069657 2.2446999999999946 0.713017618 0.040614251940000005 0.0357221018 0.0153227414764 0.117250179 0.078073108 0.0178610509 0.0178610509 0.0 0.039036554 0.039036554 0.0 0.124775793 0.124775793 0.00090054275 
153665105.slha -157.733748 -155.849544 157.677262 1.8842039999999827 0.931057455 0.048752340649999996 0.00958492946 0.00962400552 0.0 0.000981269916 0.00479246473 0.00479246473 0.0 0.000981269916 0.0 0.0 0.200206109 0.200206109 4.46506205e-06 
154853860.slha 209.850339 -207.895689 209.882211 1.9546499999999867 0.432774992 0.36377627599999995 0.0507149234 0.15273380990000002 0.0 0.0 0.0253574617 0.0253574617 0.0 0.0 0.0 0.0 0.181820585 0.181820585 0.000454390648 
155289843.slha 224.824035 -223.037196 224.680153 1.7868390000000147 0.922262224 0.00788784793 0.000692620232 0.011681405063999999 0.0344920922 0.02298381036 0.000346310116 0.000346310116 0.0 0.01149190518 0.01149190518 0.0 0.182450611 0.182450611 0.0 
155643339.slha -346.829108 -344.9989 346.420841 1.8302080000000274 0.00744457303 0.0005262761472 0.00866290208 0.00453674309604 0.585321728 0.3935077772 0.00433145104 0.00433145104 0.0 0.1967538886 0.1967538886 0.0 0.201221597 0.201221597 0.0 
156008989.slha -438.548378 -436.093337 437.705251 2.4550409999999943 4.54185256e-05 2.3432666739999998e-05 1.489829432e-05 6.3093454116e-05 0.599212204 0.400640952 7.44914716e-06 7.44914716e-06 0.0 0.200320476 0.200320476 0.0 0.200352697 0.200352697 0.0 
156095099.slha -305.896237 304.224635 305.712798 1.6716020000000071 0.710188724 1.741588315e-07 0.02225643 0.2673482704677899 4.88724018e-05 0.0001575284952 0.011128215 0.011128215 0.0 7.87642476e-05 7.87642476e-05 0.0 0.499999353 0.499999353 0.0 
157004570.slha 279.506511 277.446993 279.220104 2.0595179999999687 0.321145176 0.00700631635 0.000276504892 0.00058496002 0.402926032 0.2680610112 0.000138252446 0.000138252446 0.0 0.1340305056 0.1340305056 0.0 0.1996278 0.1996278 0.0 
157677313.slha 566.805472 -565.073352 565.708028 1.732120000000009 0.0329232968 2.52671292e-06 7.27590112e-05 7.0656503415e-05 0.572777262 0.394153498 3.63795056e-05 3.63795056e-05 0.0 0.197076749 0.197076749 0.0 0.132335 0.11570389 0.0 
158821571.slha -353.491659 351.282298 353.034203 2.2093610000000012 0.11968419 0.007377916720000001 0.00100042129 0.0029252096739999997 0.521599264 0.3474129984 0.000500210645 0.000500210645 0.0 0.1737064992 0.1737064992 0.0 0.178495722 0.178495722 0.0 
158889355.slha 464.99534 463.331957 464.150866 1.6633830000000103 0.000123256443 0.0001110514514 1.901870846e-06 1.57115092342e-05 0.601021356 0.3987267236 9.50935423e-07 9.50935423e-07 0.0 0.1993633618 0.1993633618 0.0 0.15823883 0.14588773 0.0 
159325487.slha 185.212023 183.564147 185.063258 1.6478759999999966 0.258888536 0.1206442324 0.000646888188 0.003144894863 0.369863866 0.2468115832 0.000323444094 0.000323444094 0.0 0.1234057916 0.1234057916 0.0 0.200115111 0.200115111 0.0 
