ModelNum m_N2 m_N1 m_C1 dM X0G X0qq X0ll X0nn X1qq X1ln X0ee X0mm X0tt X1en X1mn X1tn X0en X0mn X0tn 
101376966.slha 381.258092 371.377935 381.147328 9.880156999999997 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
101403741.slha -202.457811 -192.496191 202.138903 9.961619999999982 0.540161959 0.333712809916 0.02821990756 0.097685806 0.0001316497258 8.78681456e-05 0.0091374354 0.0091374354 0.00994503676 4.39340728e-05 4.39340728e-05 0.0 0.113044227 0.113044227 0.0959164917 
101643332.slha 198.141028 188.255724 197.491121 9.88530400000002 0.513970078 0.312634443425 0.0479021852 0.113490611 0.00720209692 0.00480058516 0.0187737104 0.0187737104 0.0103547644 0.00240029258 0.00240029258 0.0 0.113154404 0.113154404 0.0946179246 
103094820.slha 363.473203 353.618477 363.219341 9.854726000000028 0.256349681 0.20058604260399998 0.19089341495999998 0.3507034621324 0.000879977238 0.000587421284 0.00494570148 0.00494570148 0.181002012 0.000293710642 0.000293710642 0.0 0.112925598 0.112925598 0.0973453952 
103301235.slha 556.210866 546.182017 555.211984 10.028849000000037 0.372172803 0.23246250075400002 0.016150494629999998 0.03174663781 0.207987992 0.1394795716 0.00638200132 0.00638200132 0.00338649199 0.0697397858 0.0697397858 0.0 0.113793533 0.113793533 0.0936436849 
104090656.slha 142.425359 -131.927975 142.57865 10.497383999999983 0.309605299 0.5758830497359999 0.065737882132 0.048773770756 0.0 0.0 0.0326739268 0.0326739268 0.000390028532 0.0 0.0 0.0 0.0912050122 0.0912050122 0.0548117471 
105674862.slha 545.300924 535.282988 545.183079 10.017935999999963 0.00924008747 0.98834155528304 0.001637198674 0.0007796539219999999 0.0 1.504068808e-06 0.000767871003 0.000767871003 0.000101456668 7.52034404e-07 7.52034404e-07 0.0 0.095396503 0.095396503 0.0814737575 
106235786.slha 173.57293 163.723744 173.590586 9.849186000000003 0.420663479 0.2553598690776 0.25126436463 0.0727122865 0.0 0.0 0.122280617 0.122280617 0.00670313063 0.0 0.0 0.0 0.11277608 0.11277608 0.0965322018 
107471368.slha 131.180689 -121.666166 131.325777 9.514522999999997 0.134321985 0.798057494 0.02716928732 0.040451234880000006 0.0 0.0 0.00931946287 0.00931946287 0.00853036158 0.0 0.0 0.0 0.0611190398 0.0611190398 0.0615051027 
107797176.slha 390.734551 -380.681012 391.694482 10.053539 0.000391293141 0.63706134126 0.1158673841 0.2466799821 0.0 0.0 0.0410610903 0.0410610903 0.0337452035 0.0 0.0 0.0 0.112464 0.112464 0.0988609592 
107927919.slha -541.930718 -531.736301 541.186008 10.19441699999993 0.00150988311 0.0006996006463899999 0.41467531356636 0.570201916001282 0.00756163872 0.00535164808 0.207334274 0.207334274 6.76556636e-06 0.00267582404 0.00267582404 0.0 0.151514485 0.151514485 0.0857869473 
108194960.slha -426.967033 -417.105357 426.573807 9.861675999999989 0.686382708 0.2361142875441 0.02675721902 0.047300100894000004 0.00206762976 0.001378054368 0.0114326633 0.0114326633 0.00389189242 0.000689027184 0.000689027184 0.0 0.112984176 0.112984176 0.0958314279 
109244562.slha -214.929692 204.773553 214.901094 10.156138999999996 0.685354619 0.06097625014799999 0.1417355786 0.11193343783 0.0 1.142723482e-07 0.065264535 0.065264535 0.0112065086 1.142723482e-07 0.0 0.0 0.152155274 0.152155274 0.0904576387 
110188077.slha -618.036679 -607.609655 615.526047 10.427024000000074 0.0202016501 0.6947287334612 0.000676111933 0.001368432366 0.2106231868 0.07240188488000002 0.000256914482 0.000256914482 0.000162282969 0.0351262348 0.0351262348 0.00214941528 0.113858959 0.113858959 0.0895366077 
110689423.slha -721.584328 711.766113 720.431468 9.81821500000001 0.238516742 0.059192734263300004 0.012754633040000001 0.0068599627379999995 0.408209532 0.2744663948 0.00511960494 0.00511960494 0.00251542316 0.1372331974 0.1372331974 0.0 0.0432851945 0.0432851945 0.0967087035 
110934735.slha -935.271773 924.956889 933.287646 10.314884000000006 0.00686153752 0.00015383957552900002 0.00015795981761 9.366871527e-05 0.743839844 0.24889315216 7.73190151e-05 7.73190151e-05 3.32178741e-06 0.1243155982 0.1243155982 0.00026195576 0.207642739 0.207642739 0.0235250923 
112504596.slha 216.517315 -206.583923 216.466064 9.933391999999998 0.00402356 0.732974397024 0.0885072135 0.1744941234 0.0 7.05257458e-07 0.0365675996 0.0365675996 0.0153720143 7.05257458e-07 0.0 0.0 0.109571841 0.109571841 0.0829726297 
112850050.slha 472.860579 -462.366578 472.361538 10.494000999999969 0.804272788 0.006258795533100001 0.094440664375 0.09411914603669999 0.000531124566 0.0003774812596 0.0471312982 0.0471312982 0.000178067975 0.0001887406298 0.0001887406298 0.0 0.474685721 0.474685721 0.000987920303 
114841714.slha -291.686112 281.906972 291.810417 9.779139999999984 0.888054139 0.1114951280797449 0.0002726373604 0.000178095920834 0.0 0.0 0.000129125093 0.000129125093 1.43871744e-05 0.0 0.0 0.0 0.0065581314 0.0065581314 0.0046020044 
116829375.slha 576.282633 -565.835465 575.834326 10.447168000000033 0.103931092 0.45181717147000006 0.15500511654 0.1528325976 0.0819150232 0.0544989992 0.00887520027 0.00887520027 0.137254716 0.0272494996 0.0272494996 0.0 0.0378654432 0.0378654432 0.239942628 
116868432.slha 217.485519 207.704808 217.500547 9.780710999999997 0.220643938 0.2826481384288 0.2650583396 0.23164958400000002 0.0 0.0 0.0967336328 0.0967336328 0.071591074 0.0 0.0 0.0 0.113640501 0.113640501 0.0967126195 
119316708.slha -216.352988 205.861356 216.438833 10.49163200000001 0.167158505 0.26877885041000005 0.2794161469 0.284646497354 0.0 0.0 0.00791593395 0.00791593395 0.263584279 0.0 0.0 0.0 0.111407188 0.111407188 0.104260122 
