ModelNum m_N2 m_N1 m_C1 dM X0G X0qq X0ll X0nn X1qq X1ln X0ee X0mm X0tt X1en X1mn X1tn X0en X0mn X0tn 
10001102.slha -173.152158 143.474947 143.631375 29.677211 0.0669128526 0.30105244639999995 0.017814385582999998 0.01036081549 0.470708872 0.133150628 0.00852914193 0.00852914193 0.000756101723 0.04873166 0.04873166 0.035687308 0.020684138 0.0017461089 0.0 
10683216.slha -379.080256 349.482133 349.657804 29.598123000000044 0.0214494078 0.2321125655 0.02110604231 0.03900075103 0.54034228 0.145988954 0.00768209043 0.00768209043 0.00574186145 0.056281893 0.056281893 0.033425168 0.019399743 0.0030164113 0.0 
1103413.slha -295.778131 -265.515151 265.678631 30.26297999999997 0.146039711 0.00748345829 0.047554608892 0.042945920206 0.3991622888 0.3568140124 0.000151958346 0.000151958346 0.0472506922 0.0644396962 0.0644396962 0.22793462 0.019606076 0.002145001 0.0 
11945067.slha -593.601582 -563.401523 563.566785 30.20005900000001 0.346710931 0.02017696762 0.003300720365 0.0003985070747 0.433883508 0.1955293666 0.00116275878 0.00116275878 0.000975202805 0.065489962 0.065489962 0.0645494426 0.019482174 0.0022591046 0.0 
14444591.slha 244.852927 214.561479 222.423099 30.291448000000003 0.248781347 0.00014980525943999998 2.1141471130000003e-05 4.12320466e-05 0.503384584 0.24762188940000002 6.54692871e-06 6.54692871e-06 8.04761371e-06 0.0833815628 0.0833815628 0.0808587638 0.113531424 0.113531424 0.0888455403 
17128448.slha 147.541215 -117.407786 117.564338 30.133428999999992 0.0618212878 0.1308275548 0.01293104676 0.02161952247 0.56625378 0.2065468066 0.00491755167 0.00491755167 0.00309594342 0.0793195064 0.0793195064 0.0479077938 0.020654031 0.0017523251 0.0 
1753944.slha -137.220268 -106.936521 107.089124 30.283747000000005 0.00158762763 0.0001905686989 0.160139905494 0.176715262406 0.003913007252 0.657453629108 0.000185884747 0.000185884747 0.159768136 0.001130049554 0.001130049554 0.65519353 0.021958223 0.0015735411 0.0 
18249615.slha -217.9432 -187.8845 188.192389 30.058699999999988 0.0737294898 0.0026319984390000004 0.000568483366 0.000691558612 0.617297148 0.30508132320000003 0.000120764013 0.000120764013 0.00032695534 0.1024149406 0.1024149406 0.100251442 0.038992002 0.022207876 0.0 
18592841.slha -399.33758 -369.836528 370.039282 29.501052000000016 0.00682410998 0.0002939110613 3.778879667e-05 2.748884648e-05 0.66363794 0.3291787618 1.61573929e-05 1.61573929e-05 5.47401087e-06 0.1103879034 0.1103879034 0.108402955 0.021529686 0.0056093338 0.0 
18782085.slha 793.805365 763.603006 763.774602 30.202359 0.00554297389 0.0008960104273 0.0008828652038 0.0007176298501800001 0.66157572 0.3303848016 1.99499334e-05 1.99499334e-05 0.000842965337 0.1097337748 0.1097337748 0.110917252 0.019328329 0.0027022607 0.0 
18856698.slha -490.85966 461.074481 461.241398 29.785179000000028 0.00278395035 0.21797618430000001 0.0240817821 0.047676223899999995 0.526011316 0.18147054499999998 0.00851954345 0.00851954345 0.0070426952 0.0645240604 0.0645240604 0.0524224242 0.019403451 0.0023693963 0.0 
1935552.slha -463.060152 -433.106933 433.274156 29.95321899999999 0.00856844853 0.0005239360706 7.61055642e-05 2.278567774e-05 0.662215768 0.32859295720000004 1.22490878e-05 1.22490878e-05 5.16073886e-05 0.1101749528 0.1101749528 0.1082430516 0.019392059 0.0023902015 0.0 
19790505.slha 162.446736 -132.590087 132.745842 29.856648999999976 0.00568338928 0.00814588636 0.002566794314 0.0011518934805999999 0.659406644 0.3230453924 0.000326392222 0.000326392222 0.00191400987 0.1070419618 0.1070419618 0.1089614688 0.020859146 0.001713103 0.0 
2160014.slha -704.190563 -673.764624 677.049281 30.42593899999997 0.0526263962 0.0001308433852 2.7875583930000002e-05 3.34568367e-05 0.632426016 0.314755412 1.10010559e-05 1.10010559e-05 5.87347213e-06 0.1057746492 0.1057746492 0.1032061136 0.121823015 0.121823015 0.0281568719 
5304132.slha 187.980255 157.957898 158.117066 30.022357 0.821831543 0.04175762696 0.009653895414 0.002569450311 0.1092871688 0.01490031528 0.00439446192 0.00439446192 0.000864971574 0.00539514026 0.00539514026 0.00411003476 0.020125302 0.0018902789 0.0 
6239121.slha 319.966919 289.740389 289.903318 30.226530000000025 0.064679893 0.0046419032709999995 0.161390253735 0.1560926766638 0.011135624 0.6020596476579999 0.0805556299 0.0805556299 0.000278993935 0.300887662 0.300887662 0.000284323658 0.019653639 0.0021107187 0.0 
8234221.slha -257.471068 227.805886 227.968914 29.665182000000016 0.0127946302 0.0642780677 0.00422061168 0.00664952884 0.643307452 0.26874970979999996 0.00136281134 0.00136281134 0.001494989 0.0896599276 0.0896599276 0.0894298546 0.019644912 0.0021168605 0.0 
9359716.slha -297.343953 -267.629046 270.804665 29.714906999999982 0.0789665385 0.0004115448875 6.49681899e-05 0.00012092507750000001 0.615494224 0.3049417982 2.34683438e-05 2.34683438e-05 1.80315023e-05 0.1023913896 0.1023913896 0.100159019 0.121736094 0.121736094 0.0251729649 
9623308.slha 510.41592 480.224886 480.39514 30.191034000000002 0.079287736 0.0028154277959999995 0.0002658773586 0.00017707305040000001 0.614357392 0.30309649480000006 7.32769623e-05 7.32769623e-05 0.000119323434 0.1014722224 0.1014722224 0.10015205 0.019330491 0.0026036941 0.0 
9630972.slha -544.060937 513.670831 513.83571 30.390105999999946 0.0994570168 0.1884474126 0.00517519014 0.004330745388 0.602413056 0.1001765788 0.00164892228 0.00164892228 0.00187734558 0.029162778 0.029162778 0.0418510228 0.019505233 0.0022341767 0.0 
