ModelNum m_N2 m_N1 m_C1 dM X0G X0qq X0ll X0nn X1qq X1ln X0ee X0mm X0tt X1en X1mn X1tn X0en X0mn X0tn 
10342166.slha 343.46049 -333.02029 333.183561 10.440200000000004 0.760319518 0.0027927168047 0.03991656092 0.0393265618 0.01523806212 0.1424065806 0.0155565176 0.0155565176 0.00880352572 0.0534241484 0.0534241484 0.0355582838 0.019623539 0.0021319379 0.0 
10345360.slha 454.446119 -444.017055 444.182113 10.429063999999983 0.369478703 0.085371406665 0.060010501499999994 0.05922457972 0.2170081528 0.20890665660000002 0.00855830235 0.00855830235 0.0428938968 0.0246632882 0.0246632882 0.1595800802 0.019494184 0.0022457949 0.0 
10933665.slha 496.969197 -486.79839 486.963792 10.170807000000025 0.332909001 0.012099800451320001 0.1458854027 0.0630345468 0.02379411768 0.4222771312 0.0287975216 0.0287975216 0.0882903595 0.1080407626 0.1080407626 0.206195606 0.019474226 0.0022682745 0.0 
11245594.slha 277.922784 267.689228 267.855328 10.233555999999965 0.0294928646 0.11203641200350001 0.000845244259 0.001466806515 0.65790874 0.1982499328 0.000338474907 0.000338474907 0.000168294445 0.0697103592 0.0697103592 0.0588292144 0.019438423 0.0023144565 0.0 
11895845.slha -914.012275 -904.20168 906.780589 9.810595000000035 0.6588775 1.0501517565769997e-06 6.7324857662e-06 2.757432864e-08 0.2339920728 0.1071226164 3.34233565e-06 3.34233565e-06 4.78144662e-08 0.0389839864 0.0389839864 0.0291546436 0.123823388 0.123823388 0.00915954391 
11981725.slha 131.606872 -121.756954 121.930704 9.849918000000017 0.001853095 0.09544748853889999 0.01046508745 0.01939549992 0.633990488 0.23884834060000001 0.00291338575 0.00291338575 0.00463831595 0.0763163082 0.0763163082 0.0862157242 0.019355791 0.0028660379 0.0 
12133208.slha 1096.46627 -1086.0685 1086.25779 10.39776999999981 0.502066188 0.113050043225 0.02741269089 0.01530797482 0.29336871 0.04879439328 0.0112754801 0.0112754801 0.00486173069 0.00749549534 0.00749549534 0.0338034026 0.020206301 0.004215265 0.0 
12256886.slha 268.120646 -257.783919 257.951915 10.336726999999996 0.00879671767 0.167268238801 0.01812936181 0.02955378897 0.603029916 0.17322197560000002 0.00716923132 0.00716923132 0.00379089917 0.073848304 0.073848304 0.0255253676 0.019369599 0.0024436069 0.0 
12952519.slha -702.095926 691.866907 692.034229 10.229018999999994 0.507959502 0.125552568393 0.0035765206210000003 0.00568002789 0.3250324448 0.03219893596 0.00135679984 0.00135679984 0.000862920941 0.0126499152 0.0126499152 0.00689910556 0.019388708 0.0023969764 0.0 
1337733.slha 733.623813 -723.379383 723.543724 10.24443000000008 0.680411931 0.013875298024 0.04245967992 0.0513420824 0.0457328096 0.1661781986 0.00311971681 0.00311971681 0.0362202463 0.0090553315 0.0090553315 0.1480675356 0.01954072 0.0021995181 0.0 
15235800.slha 955.798949 945.416144 945.592286 10.382804999999962 0.553245895 5.9239090099e-05 0.0004410153757 0.00044189744897622 0.3004610732 0.1453508798 1.92329635e-06 1.92329635e-06 0.000437168783 0.0500120758 0.0500120758 0.0453267282 0.01941316 0.003053905 0.0 
15891704.slha -724.664298 -715.064028 716.592469 9.600270000000023 0.789938749 1.741327082e-06 1.030623148e-06 3.6385189579999997e-07 0.1432969544 0.06676116042 2.80846226e-07 2.80846226e-07 4.68930696e-07 0.023882006 0.023882006 0.01899714842 0.200001278 0.200001278 0.0 
16978338.slha -533.718072 -523.965254 524.492207 9.752818000000048 0.814763156 1.1448868270188e-05 1.740471273e-06 3.6767692e-06 0.1257687916 0.05945118627999999 6.34242044e-07 6.34242044e-07 4.71987185e-07 0.0209600298 0.0209600298 0.01753112668 0.092812367 0.076466126 0.0 
17510829.slha -171.7299 161.58552 161.74469 10.144379999999984 0.00315438356 0.1029233755046 0.0724319064605 0.0647887489954 0.41660496 0.34009662620000003 0.036167709 0.036167709 9.64884605e-05 0.1552181982 0.1552181982 0.0296602298 0.02012492 0.0018903844 0.0 
19589505.slha -744.107514 -734.060165 734.233355 10.047349000000054 0.688205263 4.0358090992900005e-05 2.4440735e-05 3.4162660980000003e-06 0.2110905552 0.10063596620000001 8.805627e-07 8.805627e-07 2.26796096e-05 0.0351478866 0.0351478866 0.030340193 0.019343042 0.0028224852 0.0 
220662.slha -519.537893 509.113505 509.278493 10.424388000000079 0.806367571 0.005607176238800001 0.03683125964 0.02627397679 0.01643052924 0.10848948741999999 0.015816096 0.015816096 0.00519906764 0.048676538 0.048676538 0.01113641142 0.019498446 0.0022412447 0.0 
2365930.slha 217.418105 -207.262559 207.440054 10.155545999999987 0.0966295065 0.159913543804 0.03876319074 0.02045023332 0.55781304 0.12643048680000002 0.0159634211 0.0159634211 0.00683634854 0.0293291034 0.0293291034 0.06777228 0.019463627 0.0031640215 0.0 
2448634.slha 604.051979 -593.630729 593.795644 10.421249999999986 0.651054533 0.0009026474381700001 0.05114459866 0.0711512496428 0.003437814072 0.222309156788 0.00012688668 0.00012688668 0.0508908253 0.000484961394 0.000484961394 0.221339234 0.01950292 0.0022365028 0.0 
3124998.slha -296.225517 -286.253809 286.421404 9.971708000000035 0.0068943255 0.009054045996150001 0.0122657300339 0.009562897921 0.634646068 0.3275769328 0.00610827067 0.00610827067 4.91886939e-05 0.1202449896 0.1202449896 0.0870869536 0.019379836 0.0024157128 0.0 
3241337.slha 279.946872 -270.151634 270.733991 9.795237999999983 0.00394374655 0.1960624482354 0.0355574455 0.0755261156 0.468815512 0.2200947324 0.012580151 0.012580151 0.0103971435 0.0775593978 0.0775593978 0.0649759368 0.10790552 0.092033685 0.0 
3451675.slha 307.962071 -297.93082 298.307909 10.031250999999997 0.0178344449 0.19438115304700002 0.0265476364 0.07287720489999999 0.47102546 0.2173341004 0.00821975215 0.00821975215 0.0101081321 0.0771640866 0.0771640866 0.0630059272 0.054325721 0.037325263 0.0 
3538935.slha 658.972307 648.833924 650.059976 10.138382999999976 0.640172969 7.58578209715e-06 9.319738987e-05 1.420908628e-06 0.244398018 0.11532680919999999 4.23160306e-05 4.23160306e-05 8.56532867e-06 0.0406413088 0.0406413088 0.0340441916 0.199743491 0.199743491 0.0 
5580260.slha -783.342043 -773.831562 774.060634 9.510481000000027 0.673819276 1.52308894e-05 2.633114857e-06 2.166754626e-07 0.2213414264 0.10482121640000001 9.47897492e-07 9.47897492e-07 7.37319873e-07 0.0369253094 0.0369253094 0.0309705976 0.024966048 0.0088751495 0.0 
7123221.slha 539.237103 529.209465 529.42382 10.027638000000024 0.616901721 2.78549023862e-05 1.928166609e-06 5.28368099e-06 0.2596213784 0.1234418338 7.09362549e-07 7.09362549e-07 5.09441511e-07 0.043261761 0.043261761 0.0369183118 0.022932833 0.0069646 0.0 
8450144.slha -305.782041 -296.135302 299.128674 9.646738999999968 0.00470405221 2.79698253906192e-05 1.6211264899999998e-05 9.07402666e-06 0.685118948 0.3101237428 1.89774815e-06 1.89774815e-06 1.24157686e-05 0.1141800592 0.1141800592 0.0817636244 0.122463039 0.122463039 0.0202878088 
9627276.slha -271.877407 -261.574717 261.876686 10.302689999999984 0.00202361144 0.00061687319727 8.51187475e-05 1.9072685652000003e-05 0.67555204 0.3217032848 1.91688649e-05 1.91688649e-05 4.67810177e-05 0.1124108024 0.1124108024 0.09688168 0.037793404 0.021046645 0.0 
